Price,Year,Postcode,Town/City,County
658000,2020,BS7 9AZ,BRISTOL,CITY OF BRISTOL
282000,2020,BS4 4HT,BRISTOL,CITY OF BRISTOL
256650,2020,BS4 3QW,BRISTOL,CITY OF BRISTOL
285000,2020,BS7 9YA,BRISTOL,CITY OF BRISTOL
332000,2020,BS7 9NS,BRISTOL,CITY OF BRISTOL
392000,2020,BS9 3LP,BRISTOL,CITY OF BRISTOL
243500,2020,BS7 8AB,BRISTOL,CITY OF BRISTOL
331000,2020,BS4 4AG,BRISTOL,CITY OF BRISTOL
69239,2020,BS10 5QJ,BRISTOL,CITY OF BRISTOL
210000,2020,BS5 8JU,BRISTOL,CITY OF BRISTOL
158750,2020,BS9 4NJ,BRISTOL,CITY OF BRISTOL
132000,2020,BS8 1QE,BRISTOL,CITY OF BRISTOL
505000,2020,BS16 2AG,BRISTOL,CITY OF BRISTOL
263000,2020,BS8 4SF,BRISTOL,CITY OF BRISTOL
336000,2020,BS2 8UH,BRISTOL,CITY OF BRISTOL
145000,2020,BS14 8ED,BRISTOL,CITY OF BRISTOL
236000,2020,BS7 0NQ,BRISTOL,CITY OF BRISTOL
227000,2020,BS1 5LW,BRISTOL,CITY OF BRISTOL
390000,2020,BS5 6JS,BRISTOL,CITY OF BRISTOL
175000,2020,BS5 9NZ,BRISTOL,CITY OF BRISTOL
282500,2020,BS14 8LN,BRISTOL,CITY OF BRISTOL
308000,2020,BS5 9AF,BRISTOL,CITY OF BRISTOL
450000,2020,BS6 7EE,BRISTOL,CITY OF BRISTOL
153000,2020,BS5 7HE,BRISTOL,CITY OF BRISTOL
434000,2020,BS1 6SU,BRISTOL,CITY OF BRISTOL
215000,2020,BS7 8NT,BRISTOL,CITY OF BRISTOL
227000,2020,BS14 9BZ,BRISTOL,CITY OF BRISTOL
200000,2020,BS4 2TA,BRISTOL,CITY OF BRISTOL
220000,2020,BS9 4NF,BRISTOL,CITY OF BRISTOL
437500,2020,BS6 5EJ,BRISTOL,CITY OF BRISTOL
152000,2020,BS4 5AW,BRISTOL,CITY OF BRISTOL
560000,2020,BS9 2RF,BRISTOL,CITY OF BRISTOL
265000,2020,BS10 6PY,BRISTOL,CITY OF BRISTOL
237500,2020,BS2 8BB,BRISTOL,CITY OF BRISTOL
286000,2020,BS4 4AH,BRISTOL,CITY OF BRISTOL
360000,2020,BS5 6DY,BRISTOL,CITY OF BRISTOL
585000,2020,BS6 5AF,BRISTOL,CITY OF BRISTOL
925000,2020,BS9 1BD,BRISTOL,CITY OF BRISTOL
315000,2020,BS5 7PJ,BRISTOL,CITY OF BRISTOL
380000,2020,BS3 2DQ,BRISTOL,CITY OF BRISTOL
205000,2020,BS14 8HD,BRISTOL,CITY OF BRISTOL
325000,2020,BS16 2EU,BRISTOL,CITY OF BRISTOL
285000,2020,BS5 0PT,BRISTOL,CITY OF BRISTOL
345000,2020,BS13 7BS,BRISTOL,CITY OF BRISTOL
240000,2020,BS5 7RX,BRISTOL,CITY OF BRISTOL
160000,2020,BS3 3NA,BRISTOL,CITY OF BRISTOL
315000,2020,BS5 6SX,BRISTOL,CITY OF BRISTOL
490000,2020,BS7 0AQ,BRISTOL,CITY OF BRISTOL
247000,2020,BS2 9HB,BRISTOL,CITY OF BRISTOL
369000,2020,BS7 9JT,BRISTOL,CITY OF BRISTOL
250000,2020,BS11 9TA,BRISTOL,CITY OF BRISTOL
225000,2020,BS2 0ED,BRISTOL,CITY OF BRISTOL
135000,2020,BS10 7AZ,BRISTOL,CITY OF BRISTOL
505000,2020,BS9 3NJ,BRISTOL,CITY OF BRISTOL
765000,2020,BS6 7ST,BRISTOL,CITY OF BRISTOL
253000,2020,BS4 2SG,BRISTOL,CITY OF BRISTOL
270000,2020,BS14 8LB,BRISTOL,CITY OF BRISTOL
125000,2020,BS5 6AH,BRISTOL,CITY OF BRISTOL
136000,2020,BS11 9SA,BRISTOL,CITY OF BRISTOL
280000,2020,BS3 1RE,BRISTOL,CITY OF BRISTOL
250000,2020,BS7 0FJ,BRISTOL,CITY OF BRISTOL
260000,2020,BS3 5PW,BRISTOL,CITY OF BRISTOL
460000,2020,BS9 1LX,BRISTOL,CITY OF BRISTOL
97500,2020,BS13 0AF,BRISTOL,CITY OF BRISTOL
245000,2020,BS5 9RX,BRISTOL,CITY OF BRISTOL
270300,2020,BS7 0FH,BRISTOL,CITY OF BRISTOL
175000,2020,BS2 0AF,BRISTOL,CITY OF BRISTOL
185000,2020,BS5 7NF,BRISTOL,CITY OF BRISTOL
321000,2020,BS6 6DW,BRISTOL,CITY OF BRISTOL
260000,2020,BS14 9LA,BRISTOL,CITY OF BRISTOL
246500,2020,BS7 9LU,BRISTOL,CITY OF BRISTOL
289950,2020,BS6 5HR,BRISTOL,CITY OF BRISTOL
208000,2020,BS13 0LF,BRISTOL,CITY OF BRISTOL
290000,2020,BS3 5RQ,BRISTOL,CITY OF BRISTOL
250000,2020,BS5 7RZ,BRISTOL,CITY OF BRISTOL
285000,2020,BS14 0NT,BRISTOL,CITY OF BRISTOL
385000,2020,BS4 4JJ,BRISTOL,CITY OF BRISTOL
424000,2020,BS8 3DJ,BRISTOL,CITY OF BRISTOL
450000,2020,BS16 1HA,BRISTOL,CITY OF BRISTOL
246000,2020,BS16 4HW,BRISTOL,CITY OF BRISTOL
241000,2020,BS10 6BB,BRISTOL,CITY OF BRISTOL
480000,2020,BS3 4LD,BRISTOL,CITY OF BRISTOL
392500,2020,BS3 3JJ,BRISTOL,CITY OF BRISTOL
335000,2020,BS4 3DD,BRISTOL,CITY OF BRISTOL
357500,2020,BS4 3DH,BRISTOL,CITY OF BRISTOL
565000,2020,BS8 1DH,BRISTOL,CITY OF BRISTOL
245000,2020,BS1 1DZ,BRISTOL,CITY OF BRISTOL
292000,2020,BS6 6DP,BRISTOL,CITY OF BRISTOL
315000,2020,BS5 8EG,BRISTOL,CITY OF BRISTOL
410000,2020,BS7 8BW,BRISTOL,CITY OF BRISTOL
500000,2020,BS7 8JD,BRISTOL,CITY OF BRISTOL
320000,2020,BS9 4HQ,BRISTOL,CITY OF BRISTOL
157500,2020,BS14 0FB,BRISTOL,CITY OF BRISTOL
390000,2020,BS1 6UW,BRISTOL,CITY OF BRISTOL
570000,2020,BS8 2SP,BRISTOL,CITY OF BRISTOL
167500,2020,BS4 4HE,BRISTOL,CITY OF BRISTOL
330000,2020,BS4 4JF,BRISTOL,CITY OF BRISTOL
265000,2020,BS10 6FB,BRISTOL,CITY OF BRISTOL
96000,2020,BS4 3AT,BRISTOL,CITY OF BRISTOL
225000,2020,BS9 3FG,BRISTOL,CITY OF BRISTOL
273000,2020,BS5 6NG,BRISTOL,CITY OF BRISTOL
387760,2020,BS4 1EU,BRISTOL,CITY OF BRISTOL
595000,2020,BS9 4DE,BRISTOL,CITY OF BRISTOL
394999,2020,BS2 8FH,BRISTOL,CITY OF BRISTOL
320000,2020,BS6 7BP,BRISTOL,CITY OF BRISTOL
135000,2020,BS5 7LH,BRISTOL,CITY OF BRISTOL
244995,2020,BS16 2FH,BRISTOL,CITY OF BRISTOL
295000,2020,BS5 8FB,BRISTOL,CITY OF BRISTOL
217500,2020,BS5 8FB,BRISTOL,CITY OF BRISTOL
177500,2020,BS11 9FL,BRISTOL,CITY OF BRISTOL
262000,2020,BS7 0HA,BRISTOL,CITY OF BRISTOL
235000,2020,BS5 8FB,BRISTOL,CITY OF BRISTOL
210000,2020,BS5 8FB,BRISTOL,CITY OF BRISTOL
200000,2020,BS5 8FB,BRISTOL,CITY OF BRISTOL
585000,2020,BS9 4BU,BRISTOL,CITY OF BRISTOL
238000,2020,BS13 9BA,BRISTOL,CITY OF BRISTOL
1060000,2020,BS9 4LH,BRISTOL,CITY OF BRISTOL
225000,2020,BS4 4JR,BRISTOL,CITY OF BRISTOL
665000,2020,BS3 1NQ,BRISTOL,CITY OF BRISTOL
235000,2020,BS4 1BL,BRISTOL,CITY OF BRISTOL
120000,2020,BS3 4HG,BRISTOL,CITY OF BRISTOL
140000,2020,BS3 4HG,BRISTOL,CITY OF BRISTOL
210000,2020,BS3 4SN,BRISTOL,CITY OF BRISTOL
250500,2020,BS16 1JJ,BRISTOL,CITY OF BRISTOL
416000,2020,BS6 6HS,BRISTOL,CITY OF BRISTOL
840000,2020,BS6 7UR,BRISTOL,CITY OF BRISTOL
172000,2020,BS13 9HN,BRISTOL,CITY OF BRISTOL
302000,2020,BS10 5DX,BRISTOL,CITY OF BRISTOL
368000,2020,BS7 0BS,BRISTOL,CITY OF BRISTOL
900000,2020,BS6 6EN,BRISTOL,CITY OF BRISTOL
233000,2020,BS4 1ED,BRISTOL,CITY OF BRISTOL
450000,2020,BS8 1DG,BRISTOL,CITY OF BRISTOL
752200,2020,BS3 1NL,BRISTOL,CITY OF BRISTOL
395000,2020,BS3 1LX,BRISTOL,CITY OF BRISTOL
322750,2020,BS5 6AL,BRISTOL,CITY OF BRISTOL
335000,2020,BS5 8EW,BRISTOL,CITY OF BRISTOL
355000,2020,BS1 6XD,BRISTOL,CITY OF BRISTOL
520000,2020,BS9 4SP,BRISTOL,CITY OF BRISTOL
215000,2020,BS15 8HL,BRISTOL,CITY OF BRISTOL
257500,2020,BS5 0LA,BRISTOL,CITY OF BRISTOL
330000,2020,BS13 8DH,BRISTOL,CITY OF BRISTOL
1000,2020,PL25 3EL,ST AUSTELL,CORNWALL
240000,2020,BS3 2DX,BRISTOL,CITY OF BRISTOL
625000,2020,BS8 2XN,BRISTOL,CITY OF BRISTOL
1266000,2020,TR7 1QB,NEWQUAY,CORNWALL
300000,2020,BS6 6QR,BRISTOL,CITY OF BRISTOL
157000,2020,PL28 8TE,PADSTOW,CORNWALL
105000,2020,TR11 5LT,FALMOUTH,CORNWALL
670000,2020,TR26 1FL,ST IVES,CORNWALL
445000,2020,TR12 6PL,HELSTON,CORNWALL
299418,2020,TR19 7PA,PENZANCE,CORNWALL
474000,2020,PL30 3DF,BODMIN,CORNWALL
386000,2020,PL17 8JH,CALLINGTON,CORNWALL
184000,2020,PL15 9LN,LAUNCESTON,CORNWALL
148000,2020,PL14 5FE,LISKEARD,CORNWALL
448000,2020,TR7 3HF,NEWQUAY,CORNWALL
158000,2020,PL14 3FQ,LISKEARD,CORNWALL
249950,2020,PL25 4BT,ST AUSTELL,CORNWALL
80000,2020,TR1 3BU,TRURO,CORNWALL
227500,2020,TR16 5LZ,REDRUTH,CORNWALL
364000,2020,TR7 3FQ,NEWQUAY,CORNWALL
165000,2020,PL11 3HJ,TORPOINT,CORNWALL
445000,2020,TR7 3HF,NEWQUAY,CORNWALL
125000,2020,TR6 0JR,PERRANPORTH,CORNWALL
139000,2020,EX23 9LU,BUDE,CORNWALL
217000,2020,PL25 3UU,ST AUSTELL,CORNWALL
239950,2020,PL25 3GG,ST AUSTELL,CORNWALL
219950,2020,TR27 5GA,HAYLE,CORNWALL
640000,2020,TR7 3FQ,NEWQUAY,CORNWALL
334450,2020,TR18 2FU,PENZANCE,CORNWALL
259950,2020,TR27 5FQ,HAYLE,CORNWALL
295000,2020,TR7 3FJ,NEWQUAY,CORNWALL
173995,2020,PL31 2UU,BODMIN,CORNWALL
175000,2020,TR6 0BH,PERRANPORTH,CORNWALL
325000,2020,TR7 2LE,NEWQUAY,CORNWALL
155000,2020,TR1 2DL,TRURO,CORNWALL
440000,2020,TR18 4LB,PENZANCE,CORNWALL
276000,2020,TR8 4QZ,NEWQUAY,CORNWALL
230000,2020,TR8 4TQ,NEWQUAY,CORNWALL
186500,2020,PL31 2US,BODMIN,CORNWALL
375000,2020,PL26 7HL,ST AUSTELL,CORNWALL
165000,2020,PL31 2UW,BODMIN,CORNWALL
255000,2020,TR1 2FL,TRURO,CORNWALL
275000,2020,PL27 7FU,WADEBRIDGE,CORNWALL
162000,2020,PL31 2UW,BODMIN,CORNWALL
250000,2020,PL14 3RF,LISKEARD,CORNWALL
2500000,2020,BS6 6JP,BRISTOL,CITY OF BRISTOL
280000,2020,BS14 9AY,BRISTOL,CITY OF BRISTOL
222500,2020,BS5 7PX,BRISTOL,CITY OF BRISTOL
106000,2020,BS3 2DD,BRISTOL,CITY OF BRISTOL
215000,2020,BS7 0XW,BRISTOL,CITY OF BRISTOL
364995,2020,BS14 0GA,BRISTOL,CITY OF BRISTOL
375000,2020,BS14 0GA,BRISTOL,CITY OF BRISTOL
350000,2020,BS9 3TN,BRISTOL,CITY OF BRISTOL
320000,2020,BS9 3TN,BRISTOL,CITY OF BRISTOL
424000,2020,BS14 0GA,BRISTOL,CITY OF BRISTOL
425000,2020,BS14 0GA,BRISTOL,CITY OF BRISTOL
101500,2020,BS11 0QD,BRISTOL,CITY OF BRISTOL
359995,2020,BS4 4FS,BRISTOL,CITY OF BRISTOL
220000,2020,BS3 3NJ,BRISTOL,CITY OF BRISTOL
253000,2020,BS1 6ZP,BRISTOL,CITY OF BRISTOL
422500,2020,BS4 4QW,BRISTOL,CITY OF BRISTOL
250000,2020,BS5 6PR,BRISTOL,CITY OF BRISTOL
220000,2020,BS5 7FL,BRISTOL,CITY OF BRISTOL
163000,2020,PL25 4QD,ST AUSTELL,CORNWALL
375000,2020,BS3 3BT,BRISTOL,CITY OF BRISTOL
355000,2020,BS16 2JZ,BRISTOL,CITY OF BRISTOL
190000,2020,BS3 4QR,BRISTOL,CITY OF BRISTOL
25000,2020,BS2 0JZ,BRISTOL,CITY OF BRISTOL
314100,2020,BS2 0JT,BRISTOL,CITY OF BRISTOL
275000,2020,BS5 9EA,BRISTOL,CITY OF BRISTOL
268000,2020,BS5 8DL,BRISTOL,CITY OF BRISTOL
310000,2020,BS7 0JS,BRISTOL,CITY OF BRISTOL
385000,2020,BS3 1EB,BRISTOL,CITY OF BRISTOL
395000,2020,BS7 0AD,BRISTOL,CITY OF BRISTOL
805000,2020,PL27 6SD,WADEBRIDGE,CORNWALL
275000,2020,EX23 8HF,BUDE,CORNWALL
765000,2020,PL32 9TR,CAMELFORD,CORNWALL
184000,2020,TR27 5AF,HAYLE,CORNWALL
642500,2020,TR27 6AH,HAYLE,CORNWALL
800000,2020,PL15 7ED,LAUNCESTON,CORNWALL
257500,2020,PL14 3QQ,LISKEARD,CORNWALL
20500,2020,EX23 9QY,BUDE,CORNWALL
760000,2020,PL14 6HJ,LISKEARD,CORNWALL
500000,2020,TR20 8XU,PENZANCE,CORNWALL
315000,2020,PL14 6HB,LISKEARD,CORNWALL
20000,2020,PL30 3PL,BODMIN,CORNWALL
127000,2020,PL25 4QD,ST AUSTELL,CORNWALL
75000,2020,TR8 4LX,NEWQUAY,CORNWALL
142500,2020,TR15 3UG,REDRUTH,CORNWALL
1065000,2020,TR7 1QA,NEWQUAY,CORNWALL
310000,2020,TR14 7RX,CAMBORNE,CORNWALL
575000,2020,EX23 9EJ,BUDE,CORNWALL
700000,2020,TR8 4DQ,NEWQUAY,CORNWALL
177000,2020,EX23 9PZ,BUDE,CORNWALL
197500,2020,PL28 8EL,PADSTOW,CORNWALL
724994,2020,TR11 5HN,FALMOUTH,CORNWALL
850000,2020,TR6 0AE,PERRANPORTH,CORNWALL
35000,2020,TR6 0AQ,PERRANPORTH,CORNWALL
4990,2020,TR7 1HH,NEWQUAY,CORNWALL
265000,2020,PL31 2HT,BODMIN,CORNWALL
155000,2020,TR13 8PS,HELSTON,CORNWALL
40000,2020,TR26 3HX,ST IVES,CORNWALL
187500,2020,PL14 3TS,LISKEARD,CORNWALL
249000,2020,BS3 1FU,BRISTOL,CITY OF BRISTOL
625000,2020,TR16 4QG,REDRUTH,CORNWALL
625000,2020,TR5 0XP,ST AGNES,CORNWALL
240000,2020,PL10 1JF,TORPOINT,CORNWALL
245000,2020,EX23 8FQ,BUDE,CORNWALL
280000,2020,PL10 1JN,TORPOINT,CORNWALL
290000,2020,TR11 4FS,FALMOUTH,CORNWALL
295000,2020,TR26 2GL,ST IVES,CORNWALL
701000,2020,TR26 2NR,ST IVES,CORNWALL
90000,2020,TR18 2FQ,PENZANCE,CORNWALL
260000,2020,PL27 7NE,WADEBRIDGE,CORNWALL
195000,2020,PL25 5FN,ST AUSTELL,CORNWALL
299950,2020,TR3 6FR,TRURO,CORNWALL
975000,2020,TR11 5UQ,FALMOUTH,CORNWALL
274950,2020,PL25 3GF,ST AUSTELL,CORNWALL
287500,2020,BS7 8SE,BRISTOL,CITY OF BRISTOL
300000,2020,PL30 4HE,BODMIN,CORNWALL
99000,2020,PL14 3AT,LISKEARD,CORNWALL
665000,2020,PL30 5HR,BODMIN,CORNWALL
193500,2020,TR14 0FG,CAMBORNE,CORNWALL
695000,2020,TR16 4JN,REDRUTH,CORNWALL
790000,2020,PL15 8HL,LAUNCESTON,CORNWALL
90000,2020,BS4 3HX,BRISTOL,CITY OF BRISTOL
189950,2020,PL25 3GF,ST AUSTELL,CORNWALL
250000,2020,TR27 4FR,HAYLE,CORNWALL
905000,2020,TR3 6RJ,TRURO,CORNWALL
354995,2020,EX23 8GL,BUDE,CORNWALL
160000,2020,PL14 6FS,LISKEARD,CORNWALL
645000,2020,TR1 2HR,TRURO,CORNWALL
555000,2020,TR1 1LE,TRURO,CORNWALL
450000,2020,TR27 5BX,HAYLE,CORNWALL
185500,2020,TR7 1DY,NEWQUAY,CORNWALL
465000,2020,TR8 4RG,NEWQUAY,CORNWALL
195000,2020,TR7 2FA,NEWQUAY,CORNWALL
300000,2020,TR11 5GZ,FALMOUTH,CORNWALL
550000,2020,TR12 6EG,HELSTON,CORNWALL
162850,2020,TR18 3LQ,PENZANCE,CORNWALL
175000,2020,TR15 3GB,REDRUTH,CORNWALL
260000,2020,BS9 4JT,BRISTOL,CITY OF BRISTOL
175000,2020,BS8 4DD,BRISTOL,CITY OF BRISTOL
193000,2020,BS3 1RF,BRISTOL,CITY OF BRISTOL
300000,2020,BS7 8PE,BRISTOL,CITY OF BRISTOL
188000,2020,BS16 4LR,BRISTOL,CITY OF BRISTOL
135000,2020,BS5 8AN,BRISTOL,CITY OF BRISTOL
900000,2020,BS6 6AE,BRISTOL,CITY OF BRISTOL
2500000,2020,BS2 0QH,BRISTOL,CITY OF BRISTOL
425000,2020,BS16 2GT,BRISTOL,CITY OF BRISTOL
275000,2020,BS16 2GG,BRISTOL,CITY OF BRISTOL
165000,2020,BS3 2AL,BRISTOL,CITY OF BRISTOL
1000000,2020,TR12 6EG,HELSTON,CORNWALL
165000,2020,PL11 3JR,TORPOINT,CORNWALL
432500,2020,PL28 8FH,PADSTOW,CORNWALL
385000,2020,PL11 3LA,TORPOINT,CORNWALL
375000,2020,EX23 8FX,BUDE,CORNWALL
245000,2020,TR11 4LF,FALMOUTH,CORNWALL
170000,2020,PL27 7NE,WADEBRIDGE,CORNWALL
560000,2020,PL28 8GB,PADSTOW,CORNWALL
294105,2020,PL25 3GG,ST AUSTELL,CORNWALL
173000,2020,TR10 9HD,PENRYN,CORNWALL
229950,2020,PL25 3GF,ST AUSTELL,CORNWALL
224950,2020,PL25 3GF,ST AUSTELL,CORNWALL
390000,2020,TR7 3FJ,NEWQUAY,CORNWALL
300000,2020,TR26 2HW,ST IVES,CORNWALL
380000,2020,BS16 2GG,BRISTOL,CITY OF BRISTOL
249950,2020,PL25 3GF,ST AUSTELL,CORNWALL
355000,2020,PL11 3LA,TORPOINT,CORNWALL
357000,2020,TR8 4RN,NEWQUAY,CORNWALL
415000,2020,TR7 3FT,NEWQUAY,CORNWALL
430000,2020,TR7 3FT,NEWQUAY,CORNWALL
425000,2020,PL28 8FL,PADSTOW,CORNWALL
264100,2020,TR11 4FW,FALMOUTH,CORNWALL
227000,2020,TR8 4QZ,NEWQUAY,CORNWALL
383000,2020,TR11 4FY,FALMOUTH,CORNWALL
262000,2020,PL31 2TY,BODMIN,CORNWALL
382000,2020,PL13 2JS,LOOE,CORNWALL
175000,2020,TR10 9JF,PENRYN,CORNWALL
208500,2020,PL32 9SH,CAMELFORD,CORNWALL
250000,2020,TR8 4HB,NEWQUAY,CORNWALL
750000,2020,PL27 6FZ,WADEBRIDGE,CORNWALL
385000,2020,TR7 3FT,NEWQUAY,CORNWALL
210000,2020,PL15 9GP,LAUNCESTON,CORNWALL
485000,2020,PL30 5DA,BODMIN,CORNWALL
207500,2020,TR4 8DP,TRURO,CORNWALL
35000,2020,BS9 3AH,BRISTOL,CITY OF BRISTOL
290000,2020,BS3 4EP,BRISTOL,CITY OF BRISTOL
331284,2020,PL14 3FZ,LISKEARD,CORNWALL
87000,2020,PL14 3FZ,LISKEARD,CORNWALL
25000,2020,PL22 0NH,LOSTWITHIEL,CORNWALL
240000,2020,BS16 3JA,BRISTOL,CITY OF BRISTOL
192000,2020,PL26 8DR,ST AUSTELL,CORNWALL
465000,2020,TR20 9TD,PENZANCE,CORNWALL
110000,2020,PL31 2LE,BODMIN,CORNWALL
750000,2020,PL27 6NL,WADEBRIDGE,CORNWALL
490000,2020,TR26 3EA,ST IVES,CORNWALL
90000,2020,TR16 5BY,REDRUTH,CORNWALL
80000,2020,TR15 1EU,REDRUTH,CORNWALL
600000,2020,PL27 7QL,WADEBRIDGE,CORNWALL
390000,2020,PL10 1JB,TORPOINT,CORNWALL
895000,2020,PL27 6US,WADEBRIDGE,CORNWALL
762500,2020,TR1 3GQ,TRURO,CORNWALL
370000,2020,TR27 5GB,HAYLE,CORNWALL
375000,2020,TR8 4GU,NEWQUAY,CORNWALL
175000,2020,TR14 0DL,CAMBORNE,CORNWALL
237500,2020,TR14 0GH,CAMBORNE,CORNWALL
160000,2020,TR14 0DL,CAMBORNE,CORNWALL
252500,2020,TR11 5LP,FALMOUTH,CORNWALL
349000,2020,BS5 7FW,BRISTOL,CITY OF BRISTOL
238000,2020,BS7 8UA,BRISTOL,CITY OF BRISTOL
305590,2020,BS2 9XE,BRISTOL,CITY OF BRISTOL
258000,2020,TR11 5LS,FALMOUTH,CORNWALL
347250,2020,TR11 5LP,FALMOUTH,CORNWALL
495000,2020,TR5 0AA,ST AGNES,CORNWALL
257000,2020,TR1 2GT,TRURO,CORNWALL
232950,2020,PL14 3GU,LISKEARD,CORNWALL
275000,2020,PL14 3GU,LISKEARD,CORNWALL
124100,2020,PL13 2SD,LOOE,CORNWALL
250000,2020,PL12 4TZ,SALTASH,CORNWALL
105000,2020,BS16 2DS,BRISTOL,CITY OF BRISTOL
70000,2020,BS6 6AY,BRISTOL,CITY OF BRISTOL
27700000,2020,BS2 0GA,BRISTOL,CITY OF BRISTOL
210000,2020,PL14 3TZ,LISKEARD,CORNWALL
1000000,2020,PL27 6RD,WADEBRIDGE,CORNWALL
171000,2020,PL11 2TQ,TORPOINT,CORNWALL
146500,2020,PL33 9BG,DELABOLE,CORNWALL
220000,2020,PL13 1EN,LOOE,CORNWALL
225000,2020,TR20 8TS,PENZANCE,CORNWALL
630000,2020,PL30 4LZ,BODMIN,CORNWALL
239000,2020,PL14 6FS,LISKEARD,CORNWALL
380000,2020,TR3 6FR,TRURO,CORNWALL
190000,2020,TR15 2LG,REDRUTH,CORNWALL
415000,2020,TR6 0HN,PERRANPORTH,CORNWALL
980000,2020,TR11 5UQ,FALMOUTH,CORNWALL
90000,2020,PL15 8RD,LAUNCESTON,CORNWALL
130000,2020,BS3 1AE,BRISTOL,CITY OF BRISTOL
310000,2020,PL13 1FL,LOOE,CORNWALL
245000,2020,TR8 5FG,NEWQUAY,CORNWALL
325000,2020,PL13 1FL,LOOE,CORNWALL
375000,2020,TR6 0FL,PERRANPORTH,CORNWALL
162500,2020,TR14 0DL,CAMBORNE,CORNWALL
430000,2020,TR8 4GS,NEWQUAY,CORNWALL
162500,2020,PL14 6FX,LISKEARD,CORNWALL
244950,2020,TR8 4SD,NEWQUAY,CORNWALL
435000,2020,TR8 4GS,NEWQUAY,CORNWALL
475500,2020,TR6 0FN,PERRANPORTH,CORNWALL
295000,2020,TR8 4GN,NEWQUAY,CORNWALL
127500,2020,PL22 0AD,LOSTWITHIEL,CORNWALL
2646206,2020,BS14 0GA,BRISTOL,CITY OF BRISTOL
277500,2020,BS4 4SF,BRISTOL,CITY OF BRISTOL
1052500,2020,TR20 9QE,PENZANCE,CORNWALL
310000,2020,TR8 5BJ,NEWQUAY,CORNWALL
130000,2020,PL32 9TZ,CAMELFORD,CORNWALL
127500,2020,PL25 3EJ,ST AUSTELL,CORNWALL
150000,2020,EX23 0BX,BUDE,CORNWALL
132500,2020,PL14 5JU,LISKEARD,CORNWALL
1324000,2020,TR2 4PA,TRURO,CORNWALL
150000,2020,TR26 2GZ,ST IVES,CORNWALL
370000,2020,TR26 2FG,ST IVES,CORNWALL
475000,2020,TR16 6ST,REDRUTH,CORNWALL
981500,2020,PL27 6US,WADEBRIDGE,CORNWALL
75000,2020,PL28 8PY,PADSTOW,CORNWALL
600000,2020,TR7 1QR,NEWQUAY,CORNWALL
2484392,2020,BS14 0FU,BRISTOL,CITY OF BRISTOL
56700,2020,BS6 7EJ,BRISTOL,CITY OF BRISTOL
86100,2020,BS6 7EJ,BRISTOL,CITY OF BRISTOL
300000,2020,TR6 0AP,PERRANPORTH,CORNWALL
250000,2020,PL18 9QA,CALSTOCK,CORNWALL
75000,2020,TR8 4ER,NEWQUAY,CORNWALL
850000,2020,PL26 7LU,ST AUSTELL,CORNWALL
350000,2020,TR20 8BB,PENZANCE,CORNWALL
425000,2020,TR26 2AA,ST IVES,CORNWALL
400000,2020,EX23 0AG,BUDE,CORNWALL
350000,2020,TR15 3FG,REDRUTH,CORNWALL
150000,2020,TR15 3RD,REDRUTH,CORNWALL
275000,2020,BS16 1GT,BRISTOL,CITY OF BRISTOL
458000,2020,BS3 2LR,BRISTOL,CITY OF BRISTOL
152500,2020,BS7 9NJ,BRISTOL,CITY OF BRISTOL
600000,2020,PL26 6AL,ST AUSTELL,CORNWALL
505000,2020,BS9 3TN,BRISTOL,CITY OF BRISTOL
335000,2020,BS6 6ND,BRISTOL,CITY OF BRISTOL
397500,2020,BS13 7DL,BRISTOL,CITY OF BRISTOL
297500,2020,BS2 9LL,BRISTOL,CITY OF BRISTOL
160000,2020,BS13 7BE,BRISTOL,CITY OF BRISTOL
920000,2020,BS8 2HG,BRISTOL,CITY OF BRISTOL
105000,2020,BS13 7LY,BRISTOL,CITY OF BRISTOL
1400,2020,BS5 8TG,BRISTOL,CITY OF BRISTOL
285000,2020,BS6 5LZ,BRISTOL,CITY OF BRISTOL
64050,2020,BS6 7EJ,BRISTOL,CITY OF BRISTOL
215000,2020,BS2 9LL,BRISTOL,CITY OF BRISTOL
265000,2020,BS9 3UL,BRISTOL,CITY OF BRISTOL
205000,2020,BS1 3RB,BRISTOL,CITY OF BRISTOL
250000,2020,BS7 8SL,BRISTOL,CITY OF BRISTOL
330000,2020,BS3 5EF,BRISTOL,CITY OF BRISTOL
100000,2020,TR27 5AF,HAYLE,CORNWALL
290000,2020,TR18 2QT,PENZANCE,CORNWALL
164000,2020,TR16 4LD,REDRUTH,CORNWALL
875000,2020,PL27 7QB,WADEBRIDGE,CORNWALL
244000,2020,PL27 7AJ,WADEBRIDGE,CORNWALL
245000,2020,TR10 8HE,PENRYN,CORNWALL
799950,2020,TR5 0UD,ST AGNES,CORNWALL
55000,2020,EX23 9QY,BUDE,CORNWALL
58000,2020,PL17 7QL,CALLINGTON,CORNWALL
135000,2020,PL12 4PF,SALTASH,CORNWALL
400000,2020,TR6 0PL,PERRANPORTH,CORNWALL
1250000,2020,TR11 4RB,FALMOUTH,CORNWALL
150000,2020,PL26 8UB,ST AUSTELL,CORNWALL
3110000,2020,TR11 5UD,FALMOUTH,CORNWALL
90000,2020,PL24 2NL,PAR,CORNWALL
137000,2020,TR14 0LU,CAMBORNE,CORNWALL
335000,2020,PL15 9BA,LAUNCESTON,CORNWALL
90000,2020,TR16 5HY,REDRUTH,CORNWALL
